Species,id,Super_class,Order,Family,Genus,IUCN_Red_List_Category,Common_length,Maximum_length,Vertical_Distribution,Littoral,Continental_shelf,Continental_slope,Open_ocean,Habitat_soft,Habitat_rocky,Habitat_posidonia,Minimum_depth_m,Maximum_depth_m,Migration,Reproduction,Sex.reversal,Semelparity,Diet_type_Larvae,Behavior,Diet_type_Adult,Trophic_level,Vulnerability,Origin,LRFI,RedList,CryptoBenthic,NI,GF,commercial_level,SHarK,DP,B,Fishbase_link,all_commercial_level,highly_commercial_only,SSTmin,SSTmax,SSTmean,SSTmedian,SSS10th,SSS20th,SSS30th,SSS40th,SSS60th,SSS70th,SSS80th,SSS90th,mode,max_depth,m.cluster_core,TopPred,crypto_Brandl
Symphodus cinereus,121,osteichthyen,Perciformes,Labridae,Symphodus,LC,9,12,Benthic,1,0,0,0,1,0,1,5,20,no,Oviparous,Protogynous,no,Planktotrophic,Gregarious,Carnivorous,3.5,NA,E,0,0,1,0,5,,0,0,1,http://fishbase.org/summary/Symphodus-cinereus.html,0,0,11.52099991,23.23800087,18.67429599,19.21500015,15.24869976,16.1791996,18.25300026,18.77000046,19.52799988,19.90890045,20.38860016,21.35630074,19.59000015,1.301029996,6,0,0
Symphodus doderleini,122,osteichthyen,Perciformes,Labridae,Symphodus,LC,8,10,Benthic,1,0,0,0,0,1,1,5,30,no,Oviparous,Protogynous,no,Planktotrophic,Gregarious,Carnivorous,3.4,NA,E,0,0,1,0,5,,0,0,1,http://fishbase.org/summary/Symphodus-doderleini.html,0,0,16.73200035,20.43099976,19.1850477,19.3939991,18.48849964,18.97100067,19.18400002,19.32299995,19.4489994,19.52000046,19.58099937,19.62199974,19.59000015,1.477121255,6,0,0
Symphodus mediterraneus,456,osteichthyen,Perciformes,Labridae,Symphodus,LC,10,18,Demersal,1,0,0,0,0,1,1,3,20,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.2,NA,U,0,0,0,0,2,,0,1,0,http://fishbase.org/summary/Symphodus-mediterraneus.html,0,0,16.73200035,20.43099976,19.1850477,19.3939991,18.48849964,18.97100067,19.18400002,19.32299995,19.4489994,19.52000046,19.58099937,19.62199974,19.59000015,1.301029996,1,0,0
Symphodus melops,461,osteichthyen,Perciformes,Labridae,Symphodus,LC,17.5,25,Benthic,1,0,0,0,0,1,0,2,15,no,Oviparous,Protogynous,no,Planktotrophic,Gregarious,Carnivorous,3.4,NA,U,1,0,0,0,5,,0,0,1,http://fishbase.org/summary/Symphodus-melops.html,0,0,5.539000034,15.86699963,10.49445222,10.37949991,8.328800392,9.145999908,9.881699848,10.19200039,10.72999954,11.16929979,11.86420021,12.77099991,10.28199959,1.176091259,6,0,0
Symphodus ocellatus,457,osteichthyen,Perciformes,Labridae,Symphodus,LC,9,12,Benthic,1,0,0,0,0,1,0,1,15,no,Oviparous,Protogynous,no,Planktotrophic,Gregarious,Carnivorous,3.5,NA,U,0,0,1,0,5,non commercial,0,0,1,http://fishbase.org/summary/Symphodus-ocellatus.html,0,0,16.73200035,20.43099976,19.1850477,19.3939991,18.48849964,18.97100067,19.18400002,19.32299995,19.4489994,19.52000046,19.58099937,19.62199974,19.59000015,1.176091259,6,0,0
Symphodus roissali,458,osteichthyen,Perciformes,Labridae,Symphodus,LC,13.5,17,Benthic,1,0,0,0,0,1,0,1,10,no,Oviparous,Protogynous,no,Planktotrophic,Solitary,Carnivorous,3.5,NA,U,0,0,0,0,5,,0,0,1,http://fishbase.org/summary/Symphodus-roissali.html,0,0,16.73200035,20.43099976,19.1850477,19.3939991,18.48849964,18.97100067,19.18400002,19.32299995,19.4489994,19.52000046,19.58099937,19.62199974,19.59000015,1,6,0,0
Symphodus rostratus,459,osteichthyen,Perciformes,Labridae,Symphodus,LC,9,13,Benthic,1,0,0,0,0,1,1,3,20,no,Oviparous,Protogynous,no,Planktotrophic,NA,Carnivorous,3.5,NA,U,0,0,1,0,5,,0,0,1,http://fishbase.org/summary/Symphodus-rostratus.html,0,0,16.73200035,20.43099976,19.1850477,19.3939991,18.48849964,18.97100067,19.18400002,19.32299995,19.4489994,19.52000046,19.58099937,19.62199974,19.59000015,1.301029996,6,0,0
Symphodus sp.,NA,osteichthyen,Perciformes,Labridae,Symphodus,LC,11.2,15.8,Benthic,1,0,0,0,0,1,1,3,20,no,Oviparous,Protogynous,no,Planktotrophic,NA,Carnivorous,3.4,NA,U,0,0,0,0,5,,0,0,1,,0,0,13.99800022,20.13816659,17.65148984,17.86174941,16.25524979,16.86820036,17.47845003,17.70900011,18.0089995,18.19303368,18.42946631,18.7692166,18.03866672,1.25938375,6,0,0
Symphodus tinca,460,osteichthyen,Perciformes,Labridae,Symphodus,LC,27.5,35,Benthic,1,0,0,0,0,1,1,1,20,no,Oviparous,Protogynous,no,Planktotrophic,Gregarious,Carnivorous,3.3,NA,U,1,0,0,0,5,non commercial,0,0,1,http://fishbase.org/summary/Symphodus-tinca.html,1,0,16.73200035,20.43099976,19.20978536,19.44300079,18.49339943,18.9798008,19.23680038,19.36300087,19.51179924,19.55699921,19.5890007,19.62599945,19.54800034,1.301029996,6,0,0
Symphurus ligulatus,462,osteichthyen,Pleuronectiformes,Cynoglossidae,Symphurus,LC,8,10,Benthic,0,1,0,0,1,0,0,20,800,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.5,NA,U,0,0,1,0,1,,0,0,1,http://fishbase.org/summary/Symphurus-ligulatus.html,0,0,15.98900032,29.03499985,19.84416883,19.51000023,18.35899925,18.89699936,19.16500092,19.34700012,19.66399956,19.95599937,20.35499954,21.08099937,19.39500046,2.903089987,2,0,0
Symphurus nigrescens,463,osteichthyen,Pleuronectiformes,Cynoglossidae,Symphurus,LC,10,12,Benthic,0,1,1,0,1,0,0,50,1000,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.5,NA,U,0,0,1,0,1,,0,0,1,http://fishbase.org/summary/Symphurus-nigrescens.html,0,0,13.74499989,30.31299973,20.52612262,19.99399948,17.90600014,18.82799911,19.27799988,19.59700012,20.48339958,21.29500008,21.9852005,24.62899971,19.57999992,3,2,0,0
Synagrops japonicus,193,osteichthyen,Perciformes,Acropomatidae,Synagrops,LC,30,35,Demersal,0,0,1,0,1,0,0,250,450,no,NA,no,no,NA,NA,Carnivorous,4.3,NA,L,1,0,0,1,2,,0,1,0,http://fishbase.org/summary/Synagrops-japonicus.html,0,0,13.59899998,32.81999969,26.28493328,27.8239994,19.12999916,23.7840004,25.71699905,26.85499954,28.40600014,28.83300018,29.15979996,29.43799973,29.15999985,2.653212514,1,0,0
Synapturichthys kleinii,436,osteichthyen,Pleuronectiformes,Soleidae,Synapturichthys,DD,30,40,Benthic,0,1,0,0,1,0,0,20,120,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.6,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Synapturichthys-kleinii.html,0,0,14.13599968,25.96500015,19.82968575,19.56999969,18.30599976,18.7140007,19.04700089,19.32500076,19.88999939,20.27700043,21.11060028,21.7383007,19.57999992,2.079181246,2,0,0
Synchiropus phaeton,464,osteichthyen,Perciformes,Callionymidae,Synchiropus,LC,10,18,Benthic,0,1,1,0,1,0,0,80,650,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.4,NA,U,0,0,1,0,1,,0,0,1,http://fishbase.org/summary/Synchiropus-phaeton.html,0,0,7.140999794,30.43700027,20.23046997,20.04700089,11.47819977,18.3303997,19.02000046,19.50200081,20.94000053,21.78899956,25.03199959,27.14100075,19.26799965,2.812913357,2,0,1
Syngnathus abaster,465,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,LC,12.5,21,Benthic,1,0,0,0,1,0,1,1,5,Amphidromous,Ovoviviparous,no,no,no,NA,Carnivorous,3.2,NA,U,1,0,0,0,14,,0,0,1,http://fishbase.org/summary/Syngnathus-abaster.html,0,0,9.75399971,23.44799995,18.20441173,18.88199997,13.51020012,15.60740013,16.57260017,18.43499947,19.36819992,19.9470005,20.57059937,21.74200058,18.65999985,0.698970004,16,0,1
Syngnathus acus,466,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,LC,35,46,Benthic,1,0,0,0,1,0,1,1,15,no,Ovoviviparous,no,no,no,NA,Carnivorous,3.3,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Syngnathus-acus.html,0,0,4.793000221,30.06800079,16.77360622,17.14999962,10.01040001,10.68700027,12.42500019,14.94799995,19.07099915,19.92700005,21.36899948,24.97100067,10.33199978,1.176091259,11,0,1
Syngnathus phlegon,467,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,DD,15,20,Pelagic,0,1,1,0,0,0,0,1,50,no,Ovoviviparous,no,no,no,NA,Carnivorous,3.5,NA,U,0,0,0,0,0,,0,1,0,http://fishbase.org/summary/Syngnathus-phlegon.html,0,0,15.98900032,23.02199936,19.62921893,19.5359993,18.08399963,18.66080017,18.96800041,19.26580048,19.96219978,20.47220078,20.87760048,21.33959999,19.48800087,1.698970004,0,0,1
Syngnathus rostellatus,48,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,LC,15,17,Demersal,1,0,0,0,1,0,1,1,15,no,Ovoviviparous,no,no,no,Solitary,Carnivorous,3.7,NA,A,0,0,0,1,2,,0,1,0,http://fishbase.org/summary/Syngnathus-rostellatus.html,0,0,4.793000221,19.7859993,11.12732296,10.64799976,8.456399918,9.423999786,10.06099987,10.31299973,11.05480022,11.61999989,12.65200043,14.65439987,10.28199959,1.176091259,1,0,1
Syngnathus sp.,NA,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,DD,23.3,29,Demersal,1,0,0,0,1,0,1,1,21,no,Ovoviviparous,no,no,no,NA,Carnivorous,3.5,NA,NA,0,0,0,0,3,,0,0,1,,0,0,9.661714418,22.99114255,16.71662122,16.97064284,13.01561413,14.02611435,14.76820007,16.0654571,17.88182834,18.42132874,19.08694306,20.35155754,16.51600007,1.250017504,NA,0,1
Syngnathus taenionotus,124,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,DD,22.5,25,Demersal,1,0,0,0,1,0,1,1,20,no,Ovoviviparous,no,no,no,NA,Carnivorous,3.4,NA,E,1,0,0,0,2,,0,1,0,http://fishbase.org/summary/Syngnathus-taenionotus.html,0,0,15.98900032,19.7859993,18.59558526,18.70400047,17.32099915,17.97900009,18.38199997,18.62100029,18.86800003,19.06100082,19.2670002,19.54800034,18.67000008,1.301029996,1,0,1
Syngnathus tenuirostris,125,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,DD,33,39,Benthic,1,0,0,0,1,0,1,1,25,no,Ovoviviparous,no,no,no,NA,Carnivorous,3.4,NA,E,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Syngnathus-tenuirostris.html,0,0,11.52099991,21.80599976,17.61921931,18.47800064,14.54529991,15.60060005,15.97180014,18.02799988,18.65699959,18.84509945,19.13440056,19.7310009,18.59000015,1.397940009,11,0,1
Syngnathus typhle,468,osteichthyen,Syngnathiformes,Syngnathidae,Syngnathus,LC,30,35,Benthic,1,0,0,0,1,0,0,5,20,no,Ovoviviparous,no,no,no,NA,Carnivorous,4.3,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Syngnathus-typhle.html,0,0,4.793000221,23.02199936,15.06698415,15.39650011,9.18200016,10.22399998,10.99699974,12.8473999,18.19159966,19.07699966,19.73800087,20.47490044,19.59000015,1.301029996,11,0,1
Synodus saurus,469,osteichthyen,Aulopiformes,Synodontidae,Synodus,LC,27.5,43,Benthic,1,0,0,0,1,0,0,5,50,no,Oviparous,no,no,Planktotrophic,NA,Piscivorous,4.5,NA,U,1,0,0,0,15,non commercial,0,0,1,http://fishbase.org/summary/Synodus-saurus.html,0,0,15.77700043,31.11100006,23.57729106,22.37100029,18.99799919,19.60099983,20.38860016,21.36680031,26.36400032,27.50600052,27.9810009,28.20800018,28.19599915,1.698970004,0,0,0
Taeniura grabata,470,chondrichtyen,Rajiformes,Dasyatidae,Taeniura,NA,90,100,Benthic,1,0,0,0,1,0,0,10,300,Oceanodromous,Ovoviviparous,no,no,no,Gregarious,Carnivorous,4,NA,U,1,0,0,0,10,,1,0,1,http://fishbase.org/summary/Taeniura-grabata.html,0,0,19.90200043,30.43700027,26.34713743,27.42000008,21.34529972,25.84319954,26.34489937,27.18400002,27.62579956,27.84600067,27.96999931,28.11000061,27.98600006,2.477121255,26,1,0
Taurulus bubalis,471,osteichthyen,Scorpaeniformes,Cottidae,Taurulus,LC,15,20,Benthic,1,0,0,0,0,1,1,1,30,no,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.6,NA,U,0,0,0,0,1,,0,0,1,http://fishbase.org/summary/Taurulus-bubalis.html,0,0,4.793000221,16.75200081,11.11922677,10.68999958,9.065999985,9.895999908,10.20300007,10.39099979,11.0369997,11.70400047,12.77099991,13.84799957,10.33199978,1.477121255,2,0,0
Terapon puta,194,osteichthyen,Perciformes,Teraponidae,Terapon,NA,10,15,Demersal,1,0,0,0,1,0,0,1,10,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.1,NA,L,0,0,0,1,2,,0,1,0,http://fishbase.org/summary/Terapon-puta.html,0,0,22.1060009,32.81999969,28.51468981,28.82299995,26.88400078,27.67000008,28.23600006,28.55400085,29.0510006,29.24300003,29.40800095,29.6609993,29.27799988,1,1,0,0
Terapon theraps,639,osteichthyen,Perciformes,Teraponidae,Terapon,LC,12,30,Demersal,1,0,0,0,1,0,0,1,10,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.5,NA,L,1,0,0,1,2,,0,1,0,http://fishbase.org/summary/Terapon-theraps.html,0,0,16.84300041,32.85599899,28.16563877,28.73600006,25.7840004,26.94300079,27.85899925,28.34300041,29.05400085,29.30200005,29.52300072,29.96999931,29.32600021,1,1,0,0
Tetragonurus cuvieri,609,osteichthyen,Perciformes,Tetragonuridae,Tetragonurus,LC,50,70,Pelagic,0,0,0,1,0,0,0,1,800,Oceanodromous,Oviparous,no,no,Planktotrophic,NA,Omnivorous,3.8,NA,U,1,0,0,0,12,,0,1,0,http://fishbase.org/summary/Tetragonurus-cuvieri.html,0,0,2.969000101,30.18199921,16.60527755,17.50900078,6.987999916,10.65699959,13.65799999,15.80500031,18.76000023,19.95800018,21.72699928,25.01000023,18.47999954,2.903089987,17,0,0
Tetrapturus belone,126,osteichthyen,Perciformes,Istiophoridae,Tetrapturus,LC,200,240,Pelagic,1,1,0,1,0,0,0,1,200,Oceanodromous,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,4.5,NA,E,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Tetrapturus-belone.html,0,0,14.10499954,21.42900085,19.21498034,19.44199944,17.43909931,18.50600052,18.68199921,19.11199951,19.59300041,19.84799957,20.30679932,20.74799919,19.54800034,2.301029996,3,1,0
Tetrapturus georgii,49,osteichthyen,Perciformes,Istiophoridae,Tetrapturus,DD,150,200,Pelagic,0,0,0,1,0,0,0,1,200,Oceanodromous,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,4.4,NA,A,1,0,0,1,3,,0,1,0,http://fishbase.org/summary/Tetrapturus-georgii.html,0,0,4.653999805,30.34399986,22.36436297,24.09000015,12.09910002,19.40520058,21.9163002,22.99600029,25.27099991,26.15800095,26.73399925,27.35400009,26.56200027,2.301029996,3,1,0
Tetronarce nobiliana,478,chondrichtyen,Torpediniformes,Torpedinidae,Tetronarce,LC,140,180,Demersal,0,1,1,0,1,0,0,10,300,Oceanodromous,Ovoviviparous,no,no,no,NA,Piscivorous,4.5,NA,U,1,0,0,0,0,,1,1,0,http://fishbase.org/summary/Torpedo-nobiliana.html,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.477121255,0,1,0
Tetrosomus gibbosus,195,osteichthyen,Tetraodontiformes,Ostraciidae,Tetrosomus,LC,20,30,Demersal,0,0,1,0,0,0,1,1,100,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.5,NA,L,1,0,0,1,2,,0,1,0,http://fishbase.org/summary/Tetrosomus-gibbosus.html,0,0,14.19099998,32.85599899,27.69771002,28.50300026,24.96699905,26.40999985,27.22400093,28.0170002,28.88199997,29.17000008,29.40999985,29.74699974,29.32600021,2,1,0,0
Thalassoma pavo,473,osteichthyen,Perciformes,Labridae,Thalassoma,LC,17.5,25,Benthic,1,0,0,0,0,1,0,1,30,no,Oviparous,Protogynous,no,Planktotrophic,Both,Carnivorous,3.5,NA,U,1,0,0,0,5,non commercial,0,0,1,http://fishbase.org/summary/Thalassoma-pavo.html,0,0,15.77700043,28.47200012,20.64862828,20.11599922,18.62800026,19.04319954,19.38699913,19.67300034,20.59199905,21.31500053,21.90699959,24.08699989,19.57999992,1.477121255,6,0,0
Thorogobius ephippiatus,474,osteichthyen,Perciformes,Gobiidae,Thorogobius,LC,9,13,Benthic,1,0,0,0,0,1,0,10,30,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3,NA,U,0,0,1,0,1,,0,0,1,http://fishbase.org/summary/Thorogobius-ephippiatus.html,0,0,5.702000141,20.00900078,12.37740849,11.35000038,10.12300014,10.36200047,10.64769993,10.94200039,11.85640011,12.76500034,13.69799995,17.69209957,10.28199959,1.477121255,2,0,1
Thorogobius macrolepis,127,osteichthyen,Perciformes,Gobiidae,Thorogobius,LC,5.5,6.5,Benthic,1,0,0,0,1,1,0,20,40,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.2,NA,E,0,0,1,0,1,,0,0,1,http://fishbase.org/summary/Thorogobius-macrolepis.html,0,0,15.98900032,20.09900093,18.74875073,18.98200035,17.16200066,17.7496006,18.32799911,18.68460007,19.24180031,19.44599915,19.60239983,19.88220024,19.57799911,1.602059991,2,0,1
Thunnus alalunga,475,osteichthyen,Perciformes,Scombridae,Thunnus,LC,80,130,Pelagic,0,0,0,1,0,0,0,1,100,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,4.3,NA,U,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Thunnus-alalunga.html,1,1,1.279999971,32.77999878,22.73172143,24.57999992,13.44400024,17.68199921,20.68899918,22.91300011,25.88400078,26.92700005,27.7689991,28.54400063,27.87800026,2,3,1,0
Thunnus thynnus,476,osteichthyen,Perciformes,Scombridae,Thunnus,LC,200,320,Pelagic,0,0,0,1,0,0,0,1,70,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,4.5,NA,U,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Thunnus-thynnus.html,1,1,1.725999951,31.86700058,20.37297475,21.13699913,12.31200027,15.09599972,17.51000023,19.37800026,22.66799927,24.30500031,25.93300056,27.34700012,27.84600067,1.84509804,3,1,0
Thunnus sp.,NA,osteichthyen,Perciformes,Scombridae,Thunnus,LC,140,225,Pelagic,0,0,0,1,0,0,0,1,85,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,4.4,NA,U,1,0,0,0,3,,0,1,0,,1,1,1.502999961,32.32349968,21.55234809,22.85849953,12.87800026,16.38899947,19.09949971,21.14550019,24.27600003,25.61600018,26.85099983,27.94550038,27.86200047,1.92254902,3,1,0
Torpedo marmorata,477,chondrichtyen,Torpediniformes,Torpedinidae,Torpedo,VU,70,100,Benthic,0,1,0,0,1,0,0,10,100,no,Ovoviviparous,no,no,no,NA,Piscivorous,4.5,NA,U,1,1,0,0,29,non commercial,1,0,1,http://fishbase.org/summary/Torpedo-marmorata.html,0,0,10.34200001,20.43099976,16.79125794,18.8475008,11.71449995,12.31200027,12.8119998,17.46199989,19.26000023,19.41200066,19.51000023,19.58799934,19.59000015,2,35,1,0
Torpedo torpedo,479,chondrichtyen,Torpediniformes,Torpedinidae,Torpedo,VU,55,80,Benthic,0,1,0,0,1,0,0,1,100,no,Ovoviviparous,no,no,no,NA,Carnivorous,4.5,NA,U,1,1,0,0,1,,1,0,1,http://fishbase.org/summary/Torpedo-torpedo.html,0,0,8.208000183,30.43700027,19.71909032,19.63800049,12.82900047,15.23900032,18.5243,19.18199921,20.3029995,21.41699982,22.60400009,27.28690052,19.57999992,2,10,1,0
Torquigener flavimaculosus,196,osteichthyen,Tetraodontiformes,Tetraodontidae,Torquigener,LC,10,14,Demersal,1,0,0,0,1,0,1,1,10,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,3.2,NA,L,0,0,0,1,2,,0,1,0,http://fishbase.org/summary/Torquigener-flavimaculosus.html,0,0,21.6420002,30.49699974,27.14734323,28.1364994,22.58639965,25.63600044,26.85610085,27.52980042,28.36300087,28.53700066,28.76399994,29.20100021,28.36300087,1,1,0,0
Trachinotus ovatus,480,osteichthyen,Perciformes,Carangidae,Trachinotus,LC,35,70,Pelagic,1,0,0,0,0,0,0,1,10,no,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.7,NA,U,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Trachinotus-ovatus.html,0,0,11.40100002,32.15100098,23.58133419,25.45700073,17.29579964,19.07600021,19.9489994,21.58200073,26.7140007,27.45199966,28.09199905,28.79199982,29.04199982,1,5,0,0
Trachinus araneus,481,osteichthyen,Perciformes,Trachinidae,Trachinus,LC,35,50,Benthic,1,0,0,0,1,0,0,5,100,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,4,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Trachinus-araneus.html,0,0,15.77700043,23.02199936,19.46852885,19.46500015,18.28300095,18.65099907,18.97999954,19.29100037,19.60300064,19.90099907,20.26000023,20.8835001,19.59000015,2,2,0,0
Trachinus draco,482,osteichthyen,Perciformes,Trachinidae,Trachinus,LC,32.5,40,Benthic,1,0,0,0,1,0,0,5,20,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,4.2,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Trachinus-draco.html,0,0,4.676000118,29.48600006,15.41797726,15.31599998,9.746999741,10.31700039,10.93400002,12.63599968,18.43799973,19.36250019,20.16900063,21.48999977,10.33199978,1.301029996,2,0,0
Trachinus radiatus,483,osteichthyen,Perciformes,Trachinidae,Trachinus,LC,35,50,Benthic,1,0,0,0,1,0,0,30,60,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,4,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Trachinus-radiatus.html,0,0,14.86600018,32.15100098,24.42708467,26.50600052,18.99099922,19.70199966,20.62680054,22.11539955,27.04500008,27.66799927,28.36700058,28.95400047,29.00399971,1.77815125,2,0,0
Trachipterus trachypterus,643,osteichthyen,Lampridiformes,Trachipteridae,Trachipterus,LC,150,300,Pelagic,1,1,1,0,0,0,0,1,500,no,Oviparous,no,no,Planktotrophic,Solitary,Carnivorous,4.5,NA,U,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Trachipterus-trachypterus.html,0,0,6.986000061,30.95299911,22.06368968,21.88999939,16.1989994,18.41900063,19.34499931,20.47699928,24.45800018,26.02000046,27.06399918,27.97800064,28.1439991,2.698970004,0,1,0
Trachurus mediterraneus,484,osteichthyen,Perciformes,Carangidae,Trachurus,LC,30,60,Pelagic,0,0,0,1,0,0,0,10,50,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.8,NA,U,1,0,0,0,3,highly commercial,0,1,0,http://fishbase.org/summary/Trachurus-mediterraneus.html,1,1,11.40100002,23.44799995,18.33795961,19.1760006,14.44699955,15.3210001,16.11400032,18.45499992,19.6060009,20.17700005,20.93600082,21.63199997,19.57999992,1.698970004,3,0,0
Trachurus picturatus,485,osteichthyen,Perciformes,Carangidae,Trachurus,LC,40,60,Pelagic,0,0,0,1,0,0,0,1,370,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.3,NA,U,1,0,0,0,3,,0,1,0,http://fishbase.org/summary/Trachurus-picturatus.html,0,0,12.51200008,22.62100029,18.99122677,19.39999962,15.65600014,17.53740044,18.73200035,19.12000084,19.63400078,20.03199959,20.50799942,21.24900055,19.57999992,2.568201724,3,0,0
Trachurus trachurus,486,osteichthyen,Perciformes,Carangidae,Trachurus,VU,30,50,Pelagic,0,0,0,1,0,0,0,10,100,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.7,NA,U,1,1,0,0,3,,0,1,0,http://fishbase.org/summary/Trachurus-trachurus.html,0,0,3.852999926,30.79500008,17.79065977,18.48600006,9.524399948,10.76200008,13.12800026,16.84399986,19.56999969,21.23999977,24.3239994,27.0105999,27.88800049,2,3,0,0
Trachurus sp.,NA,osteichthyen,Perciformes,Carangidae,Trachurus,NA,33.3,56.7,Pelagic,0,0,0,1,0,0,0,7,173,Oceanodromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,3.6,NA,U,1,0,0,0,3,,0,1,0,,0,0,9.255333342,25.62133344,18.37328205,19.02066676,13.20913321,14.54013354,15.99133364,18.13966687,19.60333379,20.4829998,21.92266655,23.29720014,22.34933344,2.089057243,3,0,0
Trachyrincus scabrus,574,osteichthyen,Gadiformes,Macrouridae,Trachyrincus,LC,50,60,Demersal,0,0,1,1,1,1,0,390,1700,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.6,NA,U,1,0,0,0,2,,0,1,0,http://fishbase.org/summary/Trachyrincus-scabrus.html,0,0,1.452999949,30.79500008,18.17865332,18.86599922,10.76560001,13.82199955,16.11700058,17.60499954,19.70100021,20.85620079,22.3010006,25.68540001,19.57999992,3.230448921,1,0,0
Trachyscorpia cristulata,50,osteichthyen,Scorpaeniformes,Sebastidae,Trachyscorpia,LC,15,55,Benthic,0,0,1,1,1,0,0,200,2500,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.9,NA,A,1,0,0,1,1,,0,0,1,http://fishbase.org/summary/Trachyscorpia-cristulata+cristulata.html,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.397940009,2,0,0
Trichiurus lepturus,596,osteichthyen,Perciformes,Trichiuridae,Trichiurus,LC,130,150,Pelagic,0,1,0,0,0,0,0,3,350,Amphidromous,Oviparous,no,no,Planktotrophic,Gregarious,Carnivorous,4.4,NA,U,1,0,0,0,0,,0,1,0,http://fishbase.org/summary/Trichiurus-lepturus.html,0,0,4.181000233,32.85599899,24.49311121,27.09399986,15.21700001,19.38999939,23.56699944,26.00900078,27.85700035,28.35499954,28.95400047,29.40699959,29.35000038,2.544068044,0,1,0
Trigla lyra,488,osteichthyen,Scorpaeniformes,Triglidae,Trigla,LC,45,75,Benthic,0,1,1,0,1,0,0,50,400,no,Oviparous,no,no,Planktotrophic,NA,Carnivorous,3.7,NA,U,1,0,0,0,1,,0,0,1,http://fishbase.org/summary/Trigla-lyra.html,0,0,5.702000141,30.43700027,17.95371293,18.91300011,10.33399963,12.22299957,14.64999962,16.91900063,19.55500031,20.27000046,21.6970005,26.77199936,19.57999992,2.602059991,2,0,0
